index; ranking; fitness; active_element_count; length; angle_xy; angle_xz; ground_plane_element_count; length; angle_xy; angle_xz; 
0; 206; 13288; 8; 0.001323; 2.740209; 2.703293; 0.056774; 0.765936; 6.757681; 0.139381; 1.508466; 4.527923; 0.116875; 0.799083; 4.430872; 0.052914; 2.783518; 7.115585; 0.274605; 0.984923; 4.796858; 0.093361; 0.052988; 5.474064; -0.184505; 0.912827; 2.106658; 4; 0.518784; 0.000000; 0.341775; 0.518784; 1.570796; 0.341775; 0.518784; 3.141593; 0.341775; 0.518784; 4.712389; 0.341775; 
1; 247; 13115; 8; 0.001381; 2.754234; 2.511974; 0.053388; 0.718654; 6.814455; 0.211083; 1.533995; 4.617752; 0.112412; 0.780243; 3.486740; 0.048246; 2.314048; 5.381611; 0.279914; 1.317153; 5.294036; 0.050349; 0.038662; 5.670525; -0.173007; 0.787694; 1.684694; 4; 0.524144; 0.000000; 0.449593; 0.524144; 1.570796; 0.449593; 0.524144; 3.141593; 0.449593; 0.524144; 4.712389; 0.449593; 
2; 170; 13011; 8; 0.001314; 2.791638; 2.986046; 0.054449; 0.680821; 6.961613; 0.135450; 1.807943; 4.959682; 0.106505; 0.975021; 3.998173; 0.087009; 2.838935; 5.254385; 0.356167; 1.214665; 4.526949; 0.055799; 0.039177; 5.197205; -0.192964; 0.980386; 2.553559; 4; 0.532962; 0.000000; 0.405242; 0.532962; 1.570796; 0.405242; 0.532962; 3.141593; 0.405242; 0.532962; 4.712389; 0.405242; 
3; 34; 12574; 8; 0.001417; 3.032618; 2.733954; 0.057995; 0.711546; 6.542454; 0.151276; 1.901487; 4.054136; 0.106835; 0.762400; 2.911418; 0.078651; 4.166565; 4.144850; 0.306291; 1.411927; 4.424055; 0.069611; 0.056648; 4.658204; -0.216613; 0.517837; 1.816605; 4; 0.521988; 0.000000; 0.535695; 0.521988; 1.570796; 0.535695; 0.521988; 3.141593; 0.535695; 0.521988; 4.712389; 0.535695; 
4; 182; 12546; 8; 0.001547; 2.951397; 2.992296; 0.060690; 0.686838; 6.845046; 0.204306; 1.529493; 4.622507; 0.112893; 0.932967; 3.238147; 0.087004; 2.253279; 5.416062; 0.434929; 1.050627; 4.445698; 0.051581; 0.040842; 5.666223; -0.204193; 0.647814; 1.682256; 4; 0.530229; 0.000000; 0.368137; 0.530229; 1.570796; 0.368137; 0.530229; 3.141593; 0.368137; 0.530229; 4.712389; 0.368137; 
5; 97; 12419; 8; 0.001477; 3.021859; 2.963679; 0.062224; 0.775471; 6.217804; 0.114415; 1.694688; 4.439610; 0.123573; 0.805022; 4.210643; 0.073807; 3.013649; 6.787633; 0.354803; 1.210783; 4.886832; 0.054930; 0.039106; 5.020782; -0.175589; 0.690097; 2.131287; 4; 0.527382; 0.000000; 0.302811; 0.527382; 1.570796; 0.302811; 0.527382; 3.141593; 0.302811; 0.527382; 4.712389; 0.302811; 
6; 237; 12371; 8; 0.001624; 2.844643; 2.450096; 0.076378; 0.688859; 6.469543; 0.131564; 1.805998; 5.684346; 0.106458; 0.911040; 4.028241; 0.070014; 3.990053; 5.488654; 0.345584; 1.674236; 4.083853; 0.055095; 0.037313; 5.850281; -0.188167; 0.387967; 2.412655; 4; 0.503146; 0.000000; 0.467929; 0.503146; 1.570796; 0.467929; 0.503146; 3.141593; 0.467929; 0.503146; 4.712389; 0.467929; 
7; 71; 12359; 8; 0.001438; 2.262960; 2.954615; 0.055442; 0.756750; 6.976876; 0.133008; 1.524699; 4.414998; 0.106313; 0.990952; 2.890527; 0.056156; 3.620937; 4.646336; 0.271078; 1.254494; 4.926400; 0.048710; 0.044122; 4.993293; -0.195775; 0.859081; 2.476601; 4; 0.524235; 0.000000; 0.526699; 0.524235; 1.570796; 0.526699; 0.524235; 3.141593; 0.526699; 0.524235; 4.712389; 0.526699; 
8; 69; 12312; 8; 0.001338; 2.805784; 2.825517; 0.052263; 0.740249; 6.950300; 0.200724; 1.560499; 4.466417; 0.106835; 1.017973; 3.381030; 0.074501; 5.399960; 5.316930; 0.299570; 1.346093; 4.633088; 0.051813; 0.039268; 5.072289; -0.174510; 0.766742; 1.749550; 4; 0.525226; 0.000000; 0.396705; 0.525226; 1.570796; 0.396705; 0.525226; 3.141593; 0.396705; 0.525226; 4.712389; 0.396705; 
9; 152; 12292; 8; 0.001349; 2.347198; 2.813477; 0.062047; 0.757637; 6.935506; 0.168746; 1.983509; 4.494660; 0.118702; 1.288085; 3.645195; 0.089976; 3.534625; 5.591091; 0.279619; 1.285687; 5.052541; 0.097167; 0.046433; 5.852434; -0.190258; 0.682713; 1.946937; 4; 0.503095; 0.000000; 0.368637; 0.503095; 1.570796; 0.368637; 0.503095; 3.141593; 0.368637; 0.503095; 4.712389; 0.368637; 
10; 232; 12278; 8; 0.001429; 2.437938; 2.855904; 0.069927; 0.787183; 6.554555; 0.202692; 1.643160; 4.859366; 0.119042; 0.816660; 4.044435; 0.067111; 3.114669; 6.883571; 0.273893; 1.055893; 4.713345; 0.092860; 0.052180; 5.038320; -0.234892; 0.651199; 2.047899; 4; 0.494091; 0.000000; 0.324039; 0.494091; 1.570796; 0.324039; 0.494091; 3.141593; 0.324039; 0.494091; 4.712389; 0.324039; 
11; 73; 12277; 8; 0.001545; 2.670271; 2.544228; 0.047995; 0.567642; 5.648660; 0.209466; 1.637984; 4.745051; 0.108718; 0.671170; 3.869381; 0.083318; 2.163919; 5.029462; 0.315624; 1.381767; 3.540412; 0.067058; 0.036640; 5.411677; -0.198159; 0.402482; 1.445836; 4; 0.531855; 0.000000; 0.341798; 0.531855; 1.570796; 0.341798; 0.531855; 3.141593; 0.341798; 0.531855; 4.712389; 0.341798; 
12; 225; 12266; 8; 0.001264; 2.982714; 2.986425; 0.053167; 0.779342; 7.093433; 0.188122; 1.659888; 5.030523; 0.110203; 0.924398; 3.850427; 0.079944; 3.713505; 5.277296; 0.336426; 1.250391; 4.472742; 0.055463; 0.037481; 5.421493; -0.181021; 0.692847; 2.578046; 4; 0.553031; 0.000000; 0.429336; 0.553031; 1.570796; 0.429336; 0.553031; 3.141593; 0.429336; 0.553031; 4.712389; 0.429336; 
13; 92; 12239; 8; 0.001543; 2.581353; 2.345357; 0.060914; 0.731595; 6.737513; 0.111802; 1.602499; 4.258638; 0.080694; 1.160344; 3.674561; 0.074858; 2.067763; 5.480869; 0.337623; 1.669053; 5.059000; 0.057131; 0.035850; 5.193112; -0.231927; 0.718748; 1.616595; 4; 0.494968; 0.000000; 0.427597; 0.494968; 1.570796; 0.427597; 0.494968; 3.141593; 0.427597; 0.494968; 4.712389; 0.427597; 
14; 27; 12159; 8; 0.001454; 3.031076; 2.477718; 0.054713; 0.751637; 6.389156; 0.145642; 1.326197; 4.606179; 0.098407; 1.149425; 3.582393; 0.085071; 3.084815; 5.224780; 0.315657; 1.272093; 4.495744; 0.054370; 0.035357; 4.839767; -0.208316; 0.672999; 2.291972; 4; 0.529377; 0.000000; 0.409618; 0.529377; 1.570796; 0.409618; 0.529377; 3.141593; 0.409618; 0.529377; 4.712389; 0.409618; 
15; 244; 12113; 8; 0.001466; 2.444077; 2.435493; 0.061284; 0.669361; 6.313694; 0.140189; 1.532262; 5.387948; 0.133694; 1.017824; 3.745164; 0.032575; 3.535481; 5.167317; 0.426167; 1.082033; 4.364791; 0.047352; 0.040635; 5.934010; -0.222933; 0.651051; 2.423713; 4; 0.522920; 0.000000; 0.408231; 0.522920; 1.570796; 0.408231; 0.522920; 3.141593; 0.408231; 0.522920; 4.712389; 0.408231; 
16; 47; 11919; 8; 0.001546; 2.789949; 2.287433; 0.052333; 0.835819; 6.482940; 0.143232; 1.360582; 4.492612; 0.144805; 1.059270; 3.720785; 0.049663; 3.303070; 5.148213; 0.340048; 1.247596; 4.664213; 0.066016; 0.039603; 4.460798; -0.180001; 0.836489; 2.153588; 4; 0.534686; 0.000000; 0.484891; 0.534686; 1.570796; 0.484891; 0.534686; 3.141593; 0.484891; 0.534686; 4.712389; 0.484891; 
17; 119; 11904; 8; 0.001762; 2.350858; 2.497104; 0.057697; 0.663843; 6.284844; 0.134017; 1.505077; 3.951693; 0.110953; 0.945458; 3.256501; 0.085001; 3.569567; 4.492009; 0.276921; 1.549186; 4.474030; 0.065413; 0.065642; 4.405126; -0.156924; 0.819748; 1.703181; 4; 0.530871; 0.000000; 0.427403; 0.530871; 1.570796; 0.427403; 0.530871; 3.141593; 0.427403; 0.530871; 4.712389; 0.427403; 
18; 75; 11845; 8; 0.001466; 2.867706; 2.428968; 0.048590; 0.722647; 6.876885; 0.135813; 1.435802; 4.630548; 0.104193; 1.157623; 3.660332; 0.034509; 2.805993; 5.322891; 0.338762; 1.247168; 4.734813; 0.056773; 0.048674; 4.264372; -0.208811; 0.449810; 2.084735; 4; 0.530933; 0.000000; 0.411018; 0.530933; 1.570796; 0.411018; 0.530933; 3.141593; 0.411018; 0.530933; 4.712389; 0.411018; 
19; 189; 11718; 8; 0.001594; 3.006129; 3.133086; 0.057418; 0.650204; 6.874138; 0.141986; 1.272912; 4.567889; 0.120792; 1.018584; 4.098572; 0.052990; 3.232330; 6.747901; 0.302675; 1.238159; 4.815128; 0.096143; 0.038403; 5.069600; -0.182048; 0.342406; 2.175515; 4; 0.512089; 0.000000; 0.304934; 0.512089; 1.570796; 0.304934; 0.512089; 3.141593; 0.304934; 0.512089; 4.712389; 0.304934; 
20; 5; 11688; 8; 0.001619; 2.831037; 2.392120; 0.071881; 0.664952; 6.353113; 0.160273; 2.069482; 5.461816; 0.103394; 0.846717; 3.910088; 0.072586; 4.141990; 5.144927; 0.271343; 1.531124; 4.046696; 0.094496; 0.047946; 5.730736; -0.161114; 0.459883; 2.373351; 4; 0.500154; 0.000000; 0.407038; 0.500154; 1.570796; 0.407038; 0.500154; 3.141593; 0.407038; 0.500154; 4.712389; 0.407038; 
21; 88; 11673; 8; 0.001426; 2.266371; 2.709494; 0.048597; 0.535769; 6.289533; 0.103674; 1.716850; 4.599178; 0.126454; 0.979385; 4.092688; 0.031691; 3.826182; 5.712350; 0.319260; 1.123313; 4.137866; 0.050900; 0.034280; 4.997458; -0.260065; 0.683879; 2.264559; 4; 0.524323; 0.000000; 0.428061; 0.524323; 1.570796; 0.428061; 0.524323; 3.141593; 0.428061; 0.524323; 4.712389; 0.428061; 
22; 186; 11668; 8; 0.001423; 3.057644; 2.463136; 0.057208; 0.771243; 6.010645; 0.182169; 1.629613; 4.370690; 0.075539; 1.130048; 2.934888; 0.049838; 3.270653; 3.977526; 0.345863; 1.124549; 4.103324; 0.052349; 0.040424; 4.894332; -0.238896; 0.546587; 1.822707; 4; 0.516539; 0.000000; 0.422799; 0.516539; 1.570796; 0.422799; 0.516539; 3.141593; 0.422799; 0.516539; 4.712389; 0.422799; 
23; 156; 11631; 8; 0.001607; 2.802428; 3.086898; 0.062368; 0.792270; 6.314852; 0.219731; 1.970870; 4.836077; 0.115382; 0.991955; 3.870875; 0.077573; 2.964789; 6.139877; 0.364159; 1.531308; 5.123483; 0.054969; 0.052162; 5.094206; -0.204803; 0.552865; 1.927625; 4; 0.530558; 0.000000; 0.263078; 0.530558; 1.570796; 0.263078; 0.530558; 3.141593; 0.263078; 0.530558; 4.712389; 0.263078; 
24; 112; 11565; 8; 0.001472; 2.681678; 2.910435; 0.061544; 0.725843; 6.678704; 0.119782; 1.731087; 4.956309; 0.121791; 0.951789; 3.813122; 0.053417; 3.495023; 4.725603; 0.342266; 1.417758; 4.151065; 0.090182; 0.039862; 5.986910; -0.195834; 0.733244; 2.150420; 4; 0.515591; 0.000000; 0.372894; 0.515591; 1.570796; 0.372894; 0.515591; 3.141593; 0.372894; 0.515591; 4.712389; 0.372894; 
25; 102; 11541; 8; 0.001478; 2.649852; 2.552390; 0.048454; 0.726364; 6.143938; 0.110062; 1.780652; 5.734667; 0.080033; 0.857204; 3.977264; 0.091035; 4.090355; 5.248153; 0.370777; 1.169691; 3.913272; 0.085854; 0.043261; 5.676263; -0.239895; 0.937433; 2.397376; 4; 0.530187; 0.000000; 0.440500; 0.530187; 1.570796; 0.440500; 0.530187; 3.141593; 0.440500; 0.530187; 4.712389; 0.440500; 
26; 42; 11519; 8; 0.001081; 2.786757; 2.772808; 0.056900; 0.732333; 6.802001; 0.132611; 1.769813; 5.191288; 0.130021; 0.787441; 4.002066; 0.070875; 3.265645; 5.129251; 0.351905; 1.079276; 4.809843; 0.047343; 0.037806; 5.021372; -0.218674; 0.523115; 2.238878; 4; 0.528353; 0.000000; 0.454128; 0.528353; 1.570796; 0.454128; 0.528353; 3.141593; 0.454128; 0.528353; 4.712389; 0.454128; 
27; 207; 11476; 8; 0.001487; 3.211111; 2.764784; 0.051957; 0.669930; 6.727287; 0.216918; 1.613084; 4.775099; 0.110660; 0.759654; 4.267127; 0.068879; 3.125005; 5.464442; 0.301587; 1.368777; 4.858329; 0.054692; 0.046401; 4.730882; -0.202461; 0.343676; 2.375016; 4; 0.506628; 0.000000; 0.438906; 0.506628; 1.570796; 0.438906; 0.506628; 3.141593; 0.438906; 0.506628; 4.712389; 0.438906; 
28; 165; 11476; 8; 0.001614; 2.671834; 2.693157; 0.075578; 0.791605; 6.482927; 0.124066; 1.743181; 4.040885; 0.106800; 0.944559; 3.398785; 0.046394; 3.871674; 5.738184; 0.284076; 1.235672; 4.696455; 0.058472; 0.040506; 5.892651; -0.252952; 0.762454; 1.783050; 4; 0.515306; 0.000000; 0.408235; 0.515306; 1.570796; 0.408235; 0.515306; 3.141593; 0.408235; 0.515306; 4.712389; 0.408235; 
29; 147; 11436; 8; 0.001876; 3.024009; 2.266886; 0.055386; 0.813349; 6.514844; 0.141956; 1.214087; 5.050661; 0.126485; 0.736536; 3.090865; 0.052981; 3.280603; 5.063005; 0.296294; 1.376156; 5.055327; 0.051553; 0.035740; 4.443500; -0.197898; 0.769267; 2.284586; 4; 0.526863; 0.000000; 0.452396; 0.526863; 1.570796; 0.452396; 0.526863; 3.141593; 0.452396; 0.526863; 4.712389; 0.452396; 
30; 132; 11434; 8; 0.001105; 2.637473; 2.800278; 0.056891; 0.810726; 6.166324; 0.191911; 1.553397; 5.081137; 0.111579; 1.118530; 2.972291; 0.090859; 2.884670; 4.181537; 0.325515; 1.326967; 4.242801; 0.060657; 0.039117; 4.697417; -0.226836; 0.734208; 1.862781; 4; 0.521957; 0.000000; 0.441537; 0.521957; 1.570796; 0.441537; 0.521957; 3.141593; 0.441537; 0.521957; 4.712389; 0.441537; 
31; 197; 11278; 8; 0.001598; 2.925638; 2.407609; 0.051046; 0.854316; 6.652120; 0.142760; 1.316846; 4.631248; 0.136450; 1.064475; 3.742560; 0.048620; 3.386003; 4.889229; 0.305978; 1.299596; 4.767626; 0.073078; 0.043129; 4.551592; -0.178837; 0.828217; 2.044226; 4; 0.516414; 0.000000; 0.473840; 0.516414; 1.570796; 0.473840; 0.516414; 3.141593; 0.473840; 0.516414; 4.712389; 0.473840; 
32; 253; 11270; 8; 0.001526; 2.349311; 2.861817; 0.060223; 0.718813; 7.142578; 0.169498; 1.981844; 4.834240; 0.079924; 1.208668; 3.863631; 0.088295; 3.436616; 6.006426; 0.275315; 1.298582; 4.914086; 0.052546; 0.043664; 5.484766; -0.194621; 0.526407; 1.896098; 4; 0.524000; 0.000000; 0.378026; 0.524000; 1.570796; 0.378026; 0.524000; 3.141593; 0.378026; 0.524000; 4.712389; 0.378026; 
33; 161; 11263; 8; 0.001399; 2.541621; 2.407632; 0.051341; 0.604337; 6.300137; 0.205246; 1.591474; 4.292373; 0.085375; 1.147410; 3.868557; 0.088170; 2.133559; 5.403107; 0.340206; 1.617052; 5.289498; 0.086251; 0.037648; 5.497418; -0.175834; 0.756611; 1.684252; 4; 0.539152; 0.000000; 0.450600; 0.539152; 1.570796; 0.450600; 0.539152; 3.141593; 0.450600; 0.539152; 4.712389; 0.450600; 
34; 0; 11259; 8; 0.001457; 2.788527; 2.607831; 0.048884; 0.766707; 6.929622; 0.171857; 1.458853; 5.258525; 0.085664; 0.898985; 3.624715; 0.081736; 3.356893; 5.067108; 0.326493; 1.574261; 4.194362; 0.061817; 0.044260; 5.765864; -0.202133; 0.486440; 2.021183; 4; 0.519788; 0.000000; 0.436137; 0.519788; 1.570796; 0.436137; 0.519788; 3.141593; 0.436137; 0.519788; 4.712389; 0.436137; 
35; 39; 11241; 8; 0.001543; 2.591934; 2.676268; 0.056080; 0.710132; 6.151017; 0.113140; 1.800485; 4.866927; 0.131661; 0.948788; 4.522917; 0.077718; 3.062625; 5.294208; 0.318888; 1.224103; 5.266608; 0.053560; 0.040915; 5.409761; -0.159630; 0.537388; 2.013893; 4; 0.507161; 0.000000; 0.467884; 0.507161; 1.570796; 0.467884; 0.507161; 3.141593; 0.467884; 0.507161; 4.712389; 0.467884; 
36; 241; 11214; 8; 0.001627; 3.066140; 2.960934; 0.063384; 0.650210; 6.496689; 0.139052; 1.493754; 4.368261; 0.103634; 0.949098; 2.974412; 0.037360; 3.211285; 5.344576; 0.410673; 1.067953; 4.387466; 0.043893; 0.040537; 5.246895; -0.205129; 0.607895; 1.640307; 4; 0.535699; 0.000000; 0.404208; 0.535699; 1.570796; 0.404208; 0.535699; 3.141593; 0.404208; 0.535699; 4.712389; 0.404208; 
37; 140; 11208; 8; 0.001719; 2.329070; 2.607875; 0.054108; 0.694061; 6.391524; 0.155312; 1.631145; 4.215387; 0.164071; 0.936329; 3.489381; 0.046356; 3.813882; 4.499091; 0.297544; 1.368438; 4.613467; 0.051149; 0.037848; 4.218830; -0.227866; 0.844544; 1.750580; 4; 0.561817; 0.000000; 0.432046; 0.561817; 1.570796; 0.432046; 0.561817; 3.141593; 0.432046; 0.561817; 4.712389; 0.432046; 
38; 14; 11186; 8; 0.001646; 2.785887; 2.758041; 0.069002; 0.691646; 6.801758; 0.101426; 1.692189; 4.909711; 0.125348; 1.168690; 3.503537; 0.078188; 3.675705; 4.905246; 0.301348; 1.769299; 4.259899; 0.083221; 0.037708; 5.374339; -0.194419; 0.857718; 1.810703; 4; 0.532624; 0.000000; 0.462333; 0.532624; 1.570796; 0.462333; 0.532624; 3.141593; 0.462333; 0.532624; 4.712389; 0.462333; 
39; 124; 11177; 8; 0.001232; 2.483736; 2.752714; 0.065660; 0.852246; 6.362768; 0.193767; 1.903331; 4.771606; 0.126795; 0.826535; 3.967206; 0.070139; 3.109390; 7.168151; 0.286334; 1.047894; 4.805082; 0.094498; 0.052593; 4.951355; -0.234781; 0.550029; 2.169369; 4; 0.502557; 0.000000; 0.325800; 0.502557; 1.570796; 0.325800; 0.502557; 3.141593; 0.325800; 0.502557; 4.712389; 0.325800; 
40; 162; 11140; 8; 0.001502; 2.862212; 2.698959; 0.046413; 0.798396; 7.185348; 0.171854; 1.655103; 5.045853; 0.123771; 0.950480; 3.710634; 0.052188; 3.695689; 5.018073; 0.351506; 1.333586; 4.160708; 0.057409; 0.068563; 5.146474; -0.190871; 0.815572; 2.273063; 4; 0.536375; 0.000000; 0.422758; 0.536375; 1.570796; 0.422758; 0.536375; 3.141593; 0.422758; 0.536375; 4.712389; 0.422758; 
41; 57; 11091; 8; 0.001626; 2.708330; 2.517578; 0.057090; 0.685729; 6.460935; 0.217287; 1.740872; 3.977667; 0.128447; 0.744228; 3.074602; 0.069137; 2.798300; 4.602647; 0.297916; 1.421953; 5.038504; 0.047873; 0.036756; 4.861116; -0.162088; 0.800735; 2.025163; 4; 0.562082; 0.000000; 0.558776; 0.562082; 1.570796; 0.558776; 0.562082; 3.141593; 0.558776; 0.562082; 4.712389; 0.558776; 
42; 227; 11017; 8; 0.001502; 2.889925; 2.527508; 0.068835; 0.846445; 6.926622; 0.117243; 1.641858; 4.322196; 0.122751; 1.067331; 3.439059; 0.082924; 2.451170; 5.639692; 0.307091; 1.378452; 5.356810; 0.053870; 0.042861; 5.578771; -0.223293; 0.661106; 1.585874; 4; 0.536538; 0.000000; 0.453245; 0.536538; 1.570796; 0.453245; 0.536538; 3.141593; 0.453245; 0.536538; 4.712389; 0.453245; 
43; 174; 10979; 8; 0.001943; 2.645797; 2.156901; 0.051987; 0.792580; 6.837845; 0.195688; 1.419801; 4.611027; 0.119797; 0.748434; 3.147058; 0.074489; 3.152354; 5.261154; 0.307131; 1.090930; 4.923458; 0.055698; 0.042434; 4.306691; -0.199290; 0.818760; 1.959663; 4; 0.533716; 0.000000; 0.473161; 0.533716; 1.570796; 0.473161; 0.533716; 3.141593; 0.473161; 0.533716; 4.712389; 0.473161; 
44; 126; 10963; 8; 0.001616; 3.156510; 2.566070; 0.057797; 0.671513; 6.207918; 0.151746; 2.012108; 5.475574; 0.124842; 0.995011; 3.445230; 0.051753; 3.432058; 4.577853; 0.280850; 1.545711; 3.935762; 0.075671; 0.047774; 5.679177; -0.190584; 0.852748; 1.914934; 4; 0.534429; 0.000000; 0.476264; 0.534429; 1.570796; 0.476264; 0.534429; 3.141593; 0.476264; 0.534429; 4.712389; 0.476264; 
45; 31; 10890; 8; 0.001652; 2.772668; 2.805202; 0.063045; 0.693154; 7.211803; 0.156540; 1.428097; 4.397614; 0.120240; 1.047755; 3.580938; 0.039535; 3.438924; 5.246979; 0.327593; 1.181472; 4.301592; 0.057823; 0.046021; 4.367831; -0.228300; 0.362207; 2.287915; 4; 0.539044; 0.000000; 0.482969; 0.539044; 1.570796; 0.482969; 0.539044; 3.141593; 0.482969; 0.539044; 4.712389; 0.482969; 
46; 2; 10870; 8; 0.001367; 2.545054; 2.663651; 0.061407; 0.546042; 6.048746; 0.224516; 1.339671; 4.165726; 0.115202; 0.823843; 4.354889; 0.090028; 3.224884; 5.746445; 0.341532; 1.456597; 3.874768; 0.051126; 0.037727; 5.062679; -0.214379; 0.397965; 1.492506; 4; 0.506652; 0.000000; 0.356867; 0.506652; 1.570796; 0.356867; 0.506652; 3.141593; 0.356867; 0.506652; 4.712389; 0.356867; 
47; 233; 10848; 8; 0.001544; 3.140592; 2.858903; 0.074642; 0.816952; 5.959837; 0.170942; 1.844687; 4.329887; 0.114954; 0.870692; 3.433991; 0.042399; 3.403802; 4.467543; 0.307779; 1.169672; 3.995198; 0.053933; 0.039863; 4.608204; -0.170160; 0.664241; 1.706444; 4; 0.541160; 0.000000; 0.407827; 0.541160; 1.570796; 0.407827; 0.541160; 3.141593; 0.407827; 0.541160; 4.712389; 0.407827; 
48; 17; 10831; 8; 0.001326; 3.307933; 2.171021; 0.059133; 0.747013; 6.517369; 0.154377; 1.597118; 4.426533; 0.128450; 0.818818; 3.472294; 0.052355; 3.719746; 4.828845; 0.299962; 1.355573; 4.947419; 0.098154; 0.043819; 4.462210; -0.193758; 0.733679; 2.134179; 4; 0.528223; 0.000000; 0.409014; 0.528223; 1.570796; 0.409014; 0.528223; 3.141593; 0.409014; 0.528223; 4.712389; 0.409014; 
49; 86; 10802; 8; 0.001515; 3.046050; 2.868224; 0.052805; 0.738280; 7.049470; 0.143669; 1.918832; 4.593984; 0.118882; 1.167340; 3.866947; 0.090342; 3.436921; 5.233335; 0.322445; 1.204119; 4.994630; 0.058268; 0.045860; 5.580491; -0.204184; 0.450806; 1.925153; 4; 0.540174; 0.000000; 0.378607; 0.540174; 1.570796; 0.378607; 0.540174; 3.141593; 0.378607; 0.540174; 4.712389; 0.378607; 
50; 208; 10743; 8; 0.001536; 2.609196; 2.668109; 0.053177; 0.735681; 7.001693; 0.165867; 2.046453; 5.122862; 0.081151; 0.870692; 3.897039; 0.060336; 2.826684; 5.149535; 0.329833; 1.558731; 4.208763; 0.047715; 0.047550; 5.419822; -0.191720; 0.493522; 1.963996; 4; 0.527595; 0.000000; 0.428968; 0.527595; 1.570796; 0.428968; 0.527595; 3.141593; 0.428968; 0.527595; 4.712389; 0.428968; 
